 t   , NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
 195.000000000, .216469546, .556057241, .012087802, .000899966, .011666312, .000336281, .199239791, .003243061, .000000000
 196.000000000, .215793417, .555348504, .012208893, .000909470, .011794090, .000339938, .200342344, .003263344, .000000000
 197.000000000, .215112130, .554628510, .012328977, .000918915, .011921285, .000343577, .201462764, .003283841, .000000000
 198.000000000, .214425783, .553897544, .012447975, .000928297, .012047822, .000347197, .202600832, .003304551, .000000000
 199.000000000, .213734480, .553155903, .012565806, .000937608, .012173621, .000350793, .203756316, .003325473, .000000000
 200.000000000, .213038327, .552403894, .012682391, .000946842, .012298606, .000354365, .204928971, .003346604, .000000000
 201.000000000, .212337435, .551641831, .012797649, .000955995, .012422699, .000357910, .206118538, .003367944, .000000000
 202.000000000, .211631920, .550870043, .012911501, .000965058, .012545819, .000361425, .207324745, .003389489, .000000000
 203.000000000, .210921902, .550088865, .013023866, .000974027, .012667887, .000364909, .208547305, .003411239, .000000000
 204.000000000, .210207502, .549298645, .013134664, .000982896, .012788823, .000368358, .209785920, .003433191, .000000000
 205.000000000, .209488849, .548499738, .013243817, .000991657, .012908547, .000371772, .211040277, .003455343, .000000000
 206.000000000, .208766072, .547692509, .013351246, .001000305, .013026978, .000375146, .212310050, .003477693, .000000000
 207.000000000, .208039308, .546877333, .013456873, .001008835, .013144036, .000378480, .213594898, .003500237, .000000000
 208.000000000, .207308692, .546054594, .013560621, .001017239, .013259640, .000381770, .214894470, .003522974, .000000000
 209.000000000, .206574368, .545224682, .013662413, .001025512, .013373711, .000385015, .216208399, .003545900, .000000000
 210.000000000, .205836479, .544387999, .013762175, .001033648, .013486169, .000388212, .217536306, .003569013, .000000000
 211.000000000, .205095175, .543544952, .013859833, .001041640, .013596933, .000391359, .218877799, .003592308, .000000000
 212.000000000, .204350605, .542695958, .013955314, .001049484, .013705927, .000394453, .220232475, .003615784, .000000000
 213.000000000, .203602924, .541841439, .014048549, .001057173, .013813072, .000397492, .221599915, .003639437, .000000000
 214.000000000, .202852289, .540981824, .014139466, .001064702, .013918290, .000400475, .222979690, .003663264, .000000000
 215.000000000, .202098858, .540117552, .014228001, .001072066, .014021507, .000403398, .224371359, .003687260, .000000000
 216.000000000, .201342795, .539249063, .014314085, .001079258, .014122647, .000406260, .225774469, .003711421, .000000000
 217.000000000, .200584264, .538376808, .014397658, .001086273, .014221638, .000409059, .227188556, .003735746, .000000000
 218.000000000, .199823430, .537501238, .014478656, .001093107, .014318406, .000411792, .228613144, .003760228, .000000000
 219.000000000, .199060462, .536622813, .014557021, .001099754, .014412882, .000414458, .230047747, .003784864, .000000000
 220.000000000, .198295530, .535741994, .014632697, .001106209, .014504997, .000417054, .231491867, .003809650, .000000000
 221.000000000, .197528806, .534859250, .014705629, .001112469, .014594684, .000419579, .232945000, .003834582, .000000000
 222.000000000, .196760464, .533975050, .014775767, .001118527, .014681879, .000422031, .234406627, .003859655, .000000000
 223.000000000, .195990677, .533089867, .014843061, .001124380, .014766518, .000424409, .235876224, .003884864, .000000000
 224.000000000, .195219621, .532204177, .014907466, .001130024, .014848540, .000426709, .237353258, .003910206, .000000000
 225.000000000, .194447472, .531318457, .014968938, .001135454, .014927888, .000428931, .238837185, .003935674, .000000000
 226.000000000, .193674409, .530433185, .015027437, .001140668, .015004506, .000431074, .240327456, .003961266, .000000000
 227.000000000, .192900607, .529548842, .015082928, .001145661, .015078339, .000433134, .241823515, .003986974, .000000000
 228.000000000, .192126244, .528665908, .015135375, .001150430, .015149338, .000435113, .243324797, .004012796, .000000000
 229.000000000, .191351500, .527784862, .015184749, .001154971, .015217455, .000437007, .244830732, .004038725, .000000000
 230.000000000, .190576550, .526906184, .015231021, .001159283, .015282644, .000438815, .246340746, .004064756, .000000000
 231.000000000, .189801573, .526030353, .015274169, .001163363, .015344862, .000440537, .247854257, .004090885, .000000000
 232.000000000, .189026746, .525157845, .015314171, .001167207, .015404071, .000442172, .249370682, .004117106, .000000000
 233.000000000, .188252244, .524289133, .015351009, .001170815, .015460235, .000443718, .250889433, .004143413, .000000000
 234.000000000, .187478242, .523424691, .015384671, .001174183, .015513320, .000445174, .252409916, .004169802, .000000000
 235.000000000, .186704916, .522564985, .015415145, .001177311, .015563296, .000446540, .253931539, .004196267, .000000000
 236.000000000, .185932437, .521710482, .015442424, .001180197, .015610136, .000447815, .255453705, .004222803, .000000000
 237.000000000, .185160978, .520861640, .015466505, .001182840, .015653818, .000448999, .256975817, .004249404, .000000000
 238.000000000, .184390707, .520018917, .015487387, .001185239, .015694320, .000450090, .258497276, .004276064, .000000000
 239.000000000, .183621793, .519182761, .015505073, .001187393, .015731627, .000451088, .260017485, .004302779, .000000000
 240.000000000, .182854401, .518353619, .015519570, .001189303, .015765724, .000451994, .261535845, .004329543, .000000000
 241.000000000, .182088696, .517531929, .015530888, .001190967, .015796602, .000452807, .263051761, .004356349, .000000000
 242.000000000, .181324839, .516718124, .015539039, .001192387, .015824253, .000453526, .264564638, .004383194, .000000000
 243.000000000, .180562989, .515912628, .015544039, .001193562, .015848675, .000454152, .266073884, .004410070, .000000000
 244.000000000, .179803301, .515115860, .015545909, .001194494, .015869867, .000454685, .267578910, .004436973, .000000000
 245.000000000, .179045931, .514328229, .015544671, .001195183, .015887833, .000455125, .269079130, .004463897, .000000000
 246.000000000, .178291027, .513550138, .015540351, .001195630, .015902580, .000455472, .270573964, .004490837, .000000000
 247.000000000, .177538739, .512781980, .015532976, .001195837, .015914117, .000455727, .272062835, .004517788, .000000000
 248.000000000, .176789210, .512024140, .015522580, .001195806, .015922458, .000455890, .273545173, .004544743, .000000000
 249.000000000, .176042582, .511276993, .015509195, .001195538, .015927618, .000455962, .275020414, .004571697, .000000000
 250.000000000, .175298993, .510540905, .015492860, .001195036, .015929618, .000455942, .276488000, .004598646, .000000000
 251.000000000, .174558576, .509816232, .015473614, .001194301, .015928481, .000455833, .277947379, .004625583, .000000000
 252.000000000, .173821464, .509103320, .015451499, .001193337, .015924231, .000455635, .279398010, .004652504, .000000000
 253.000000000, .173087782, .508402505, .015426560, .001192146, .015916898, .000455348, .280839357, .004679404, .000000000
 254.000000000, .172357654, .507714112, .015398844, .001190731, .015906513, .000454974, .282270895, .004706277, .000000000
 255.000000000, .171631200, .507038455, .015368401, .001189096, .015893110, .000454513, .283692106, .004733118, .000000000
 256.000000000, .170908535, .506375839, .015335281, .001187243, .015876727, .000453968, .285102484, .004759923, .000000000
 257.000000000, .170189772, .505726554, .015299538, .001185177, .015857402, .000453339, .286501532, .004786686, .000000000
 258.000000000, .169475018, .505090883, .015261227, .001182901, .015835178, .000452627, .287888764, .004813402, .000000000
